gender,ethnicity,birth,stark,star1,star2,star3,readk,read1,read2,read3,mathk,math1,math2,math3,lunchk,lunch1,lunch2,lunch3,schoolk,school1,school2,school3,degreek,degree1,degree2,degree3,ladderk,ladder1,ladder2,ladder3,experiencek,experience1,experience2,experience3,tethnicityk,tethnicity1,tethnicity2,tethnicity3,systemk,system1,system2,system3,schoolidk,schoolid1,schoolid2,schoolid3,student_id
male,cauc,1979 Q4,small,small,small,small,447,540,596,599,489,572,603,599,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,master,master,bachelor,level1,level1,level1,level1,16,12,14,10,cauc,cauc,cauc,cauc,36,36,36,36,72,72,72,72,bc2b96
female,cauc,1979 Q4,small,small,small,small,450,629,669,680,520,601,699,691,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,bachelor,phd,master,level1,level3,level3,level1,2,19,12,3,cauc,cauc,cauc,cauc,15,15,15,15,39,39,39,39,b147e4
female,cauc,1980 Q3,small,small,small,small,465,548,627,650,528,538,615,626,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,bachelor,bachelor,bachelor,level1,level1,level1,level1,7,15,20,20,cauc,cauc,cauc,cauc,30,30,30,30,63,63,63,63,a569ee
female,cauc,1980 Q2,regular,regular,regular,regular,465,579,631,654,576,676,659,651,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,bachelor,bachelor,master,level1,level1,notladder,level1,12,15,10,13,cauc,cauc,afam,cauc,36,36,36,36,72,72,72,72,05516e
male,cauc,1980 Q1,regular,regular,regular,regular,434,530,643,631,459,549,620,663,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,bachelor,bachelor,master,level1,probation,level1,level1,13,3,15,9,cauc,cauc,cauc,cauc,24,24,24,24,56,56,56,56,5b5507
male,cauc,1979 Q4,small,small,small,small,460,558,618,675,536,601,607,663,free,non-free,non-free,non-free,urban,urban,urban,urban,master,master,master,bachelor,level1,level1,level1,apprentice,14,19,12,2,cauc,cauc,cauc,cauc,26,26,26,26,59,59,59,59,323b2e
male,cauc,1980 Q1,regular,regular+aide,regular+aide,regular+aide,428,527,573,590,463,507,582,626,non-free,non-free,non-free,non-free,suburban,suburban,suburban,suburban,bachelor,phd,bachelor,bachelor,level1,level1,level1,notladder,15,11,12,29,cauc,cauc,cauc,cauc,12,12,12,12,36,36,36,36,2c8275
female,cauc,1979 Q4,regular,regular+aide,regular+aide,regular+aide,422,558,614,622,468,545,582,610,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,bachelor,master,master,level1,level1,level1,level2,2,18,15,15,cauc,cauc,cauc,cauc,40,40,40,40,76,77,77,77,ff5cc5
female,cauc,1980 Q2,small,regular+aide,regular+aide,regular+aide,451,651,684,639,473,578,648,711,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,master,master,bachelor,apprentice,level1,level1,level1,2,15,20,9,cauc,cauc,cauc,cauc,12,12,12,12,34,34,34,34,3206a3
male,cauc,1980 Q2,regular,regular+aide,regular+aide,regular+aide,434,564,582,631,506,545,574,626,free,free,free,free,rural,rural,rural,rural,bachelor,master,bachelor,master,level1,apprentice,level1,level2,4,2,22,10,cauc,cauc,cauc,cauc,15,15,15,15,39,39,39,39,3438b7
female,afam,1980 Q3,regular,regular+aide,regular+aide,regular+aide,448,492,555,595,489,474,552,593,non-free,non-free,non-free,non-free,suburban,suburban,suburban,suburban,bachelor,bachelor,bachelor,bachelor,apprentice,level1,level1,level1,1,19,10,25,afam,cauc,afam,afam,11,11,11,11,21,21,21,21,cb3fae
female,cauc,1980 Q2,small,small,small,small,453,571,582,620,484,557,590,642,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,bachelor,bachelor,master,level1,level1,level1,level1,7,7,18,12,cauc,cauc,cauc,cauc,30,30,30,30,63,63,63,63,3de5de
female,cauc,1980 Q2,regular+aide,regular,regular,regular,461,553,611,644,484,562,590,651,non-free,non-free,non-free,non-free,urban,urban,urban,urban,master,master,bachelor,master,level1,level1,apprentice,level1,8,8,1,7,cauc,cauc,cauc,cauc,26,26,26,26,59,59,59,59,37974a
female,cauc,1980 Q2,small,small,small,small,428,482,555,629,489,515,590,591,free,free,free,free,rural,rural,rural,rural,bachelor,master,master,master,level1,level1,notladder,level1,21,4,29,11,cauc,cauc,afam,cauc,24,24,24,24,56,56,56,56,c4cba4
female,cauc,1979 Q4,regular+aide,regular,small,small,427,590,637,641,489,578,584,604,free,free,free,free,rural,rural,rural,rural,master,bachelor,bachelor,bachelor,level1,level1,level1,level3,10,15,10,18,cauc,cauc,cauc,cauc,36,36,36,36,72,72,72,72,d68b61
female,cauc,1980 Q3,regular+aide,regular+aide,regular+aide,regular+aide,497,629,709,670,576,584,648,711,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,bachelor,bachelor,bachelor,level1,probation,level1,probation,13,0,16,1,cauc,cauc,cauc,cauc,40,40,40,40,76,77,77,77,45484b
female,afam,1979 Q4,regular,regular,regular+aide,regular+aide,434,548,593,599,494,520,535,585,non-free,non-free,free,free,suburban,suburban,suburban,suburban,bachelor,bachelor,bachelor,master,apprentice,notladder,level1,level1,1,25,5,20,cauc,afam,afam,afam,11,11,11,11,23,23,23,23,01c31c
male,cauc,1979 Q4,regular+aide,regular,small,small,456,604,614,641,547,567,639,648,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,bachelor,bachelor,bachelor,level1,level1,level1,level1,11,16,5,22,cauc,cauc,cauc,cauc,39,39,39,39,75,75,75,75,d45a36
male,afam,1980 Q3,small,small,small,small,443,519,650,654,506,529,632,667,non-free,free,free,non-free,suburban,suburban,suburban,suburban,bachelor,bachelor,master,bachelor,level1,probation,level1,probation,12,1,11,8,afam,afam,cauc,cauc,11,11,11,11,25,25,25,25,e065aa
female,cauc,1980 Q1,regular+aide,regular+aide,regular+aide,regular+aide,419,629,643,657,500,572,626,700,non-free,non-free,non-free,non-free,suburban,suburban,suburban,suburban,master,master,master,master,level1,level1,level1,level1,8,29,12,6,cauc,cauc,cauc,cauc,28,28,28,28,61,61,61,61,972ccd
female,afam,1980 Q1,regular+aide,regular+aide,regular+aide,small,554,629,643,693,547,592,620,700,non-free,non-free,non-free,non-free,urban,urban,urban,urban,master,master,master,bachelor,level1,level1,level1,level1,12,14,18,36,cauc,cauc,cauc,cauc,7,7,7,7,10,10,10,10,8349af
male,cauc,1980 Q1,small,small,small,small,437,604,669,686,500,627,615,651,free,free,free,free,rural,rural,rural,rural,master,bachelor,bachelor,bachelor,pending,apprentice,level1,level1,11,0,9,34,cauc,cauc,cauc,cauc,19,19,19,19,47,47,47,47,79f165
female,afam,1979 Q4,regular,regular,regular+aide,regular+aide,456,540,591,665,528,572,584,645,free,free,free,free,inner-city,inner-city,inner-city,inner-city,bachelor,bachelor,bachelor,bachelor,probation,level1,notladder,notladder,0,37,0,17,cauc,afam,cauc,afam,11,11,11,11,31,31,31,31,d3e5bc
female,cauc,1979 Q3,regular+aide,regular,small,small,443,527,582,606,547,567,648,629,non-free,non-free,non-free,non-free,urban,urban,urban,urban,master,master,master,bachelor,level1,level1,level1,probation,12,3,22,0,cauc,cauc,cauc,cauc,7,7,7,7,10,10,10,10,332b45
male,cauc,1980 Q3,regular,regular,regular,small,395,485,604,650,439,512,615,663,non-free,non-free,non-free,free,rural,rural,rural,rural,master,bachelor,bachelor,bachelor,level1,level1,apprentice,notladder,8,12,2,24,afam,cauc,cauc,cauc,32,32,32,32,66,66,66,66,d51855
female,cauc,1979 Q4,regular+aide,regular+aide,small,small,421,482,554,569,468,515,561,580,free,free,free,free,inner-city,inner-city,suburban,suburban,bachelor,bachelor,bachelor,master,level1,level1,apprentice,level1,9,7,1,24,cauc,cauc,cauc,afam,22,22,22,22,53,53,54,54,7091d5
male,cauc,1980 Q2,small,small,small,small,470,604,622,629,536,601,632,678,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,master,bachelor,bachelor,level1,apprentice,level1,level3,19,1,32,17,cauc,cauc,cauc,cauc,31,31,31,31,64,64,64,64,c5694c
male,afam,1980 Q2,regular+aide,regular+aide,regular+aide,regular+aide,410,474,552,587,454,474,552,574,free,free,free,free,inner-city,inner-city,inner-city,inner-city,bachelor,bachelor,bachelor,master,apprentice,level1,level1,level1,0,10,14,33,cauc,cauc,cauc,afam,11,11,11,11,32,32,32,32,3059f7
male,cauc,1980 Q2,regular+aide,regular+aide,regular+aide,regular+aide,414,505,544,588,520,553,582,648,free,free,free,free,rural,rural,rural,rural,bachelor,master,bachelor,bachelor,level1,level1,level1,probation,3,9,31,0,cauc,cauc,afam,cauc,5,5,5,5,7,7,7,7,240001
female,cauc,1979 Q4,small,small,small,small,470,485,557,580,506,507,626,629,non-free,non-free,free,free,suburban,suburban,suburban,suburban,master,bachelor,bachelor,bachelor,level1,level1,level1,level1,4,18,15,12,cauc,cauc,cauc,cauc,18,18,18,18,46,46,46,46,06683a
male,cauc,1979 Q4,small,small,small,small,425,651,631,622,513,612,620,620,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,bachelor,bachelor,bachelor,level1,level1,apprentice,level1,22,9,0,7,cauc,cauc,cauc,cauc,40,40,40,40,76,77,77,77,0e7365
male,cauc,1980 Q1,regular,regular,small,small,413,516,593,641,489,518,611,631,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,master,bachelor,bachelor,level1,level1,level1,level1,11,5,5,22,cauc,cauc,cauc,cauc,39,39,39,39,75,75,75,75,4926d9
male,cauc,1979 Q4,regular+aide,regular+aide,regular+aide,regular+aide,453,553,614,590,536,601,626,648,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,bachelor,bachelor,master,level1,level1,level1,level1,12,17,9,9,cauc,cauc,cauc,cauc,21,21,21,21,50,50,50,50,8f8756
female,cauc,1979 Q4,regular,regular,regular,regular,458,558,637,680,559,584,639,711,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,bachelor,bachelor,bachelor,probation,level1,apprentice,notladder,0,7,1,7,cauc,cauc,cauc,cauc,33,33,33,33,67,67,67,67,ce5f54
female,cauc,1980 Q2,regular+aide,regular,regular,regular,474,548,631,702,626,612,587,667,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,master,bachelor,bachelor,level1,level1,level1,level1,3,13,18,24,cauc,cauc,cauc,cauc,5,5,5,5,7,7,7,7,e1382a
female,cauc,1979 Q4,regular,regular+aide,regular+aide,regular+aide,474,604,631,644,494,557,615,634,free,free,free,free,rural,rural,rural,rural,bachelor,master,master,master,level1,level1,notladder,level1,13,13,20,19,cauc,cauc,cauc,afam,38,38,38,38,74,74,74,74,e9405d
male,cauc,1980 Q3,regular+aide,regular+aide,regular+aide,regular+aide,448,544,596,633,489,526,615,624,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,bachelor,bachelor,bachelor,level1,level1,level1,notladder,9,20,19,2,cauc,cauc,cauc,cauc,31,31,31,31,65,65,65,65,37f6b5
female,afam,1980 Q3,small,small,small,small,411,490,554,616,489,472,525,594,free,free,free,free,inner-city,inner-city,inner-city,inner-city,bachelor,bachelor,master,master,level1,notladder,level1,level1,6,9,33,18,afam,afam,afam,afam,11,11,11,11,19,19,19,19,6cd7ff
female,afam,1979 Q1,small,small,small,small,485,460,539,608,559,481,514,583,free,free,free,free,inner-city,inner-city,inner-city,inner-city,bachelor,master,bachelor,bachelor,apprentice,level1,notladder,probation,2,17,2,3,cauc,afam,cauc,afam,11,11,11,11,30,30,30,30,971f5c
female,cauc,1980 Q3,small,small,small,small,436,466,614,595,547,481,563,589,non-free,free,free,free,rural,rural,rural,rural,specialist,bachelor,master,bachelor,level2,probation,level1,level1,8,1,8,9,cauc,cauc,cauc,cauc,14,14,14,14,38,38,38,38,5db439
female,cauc,1980 Q3,regular+aide,small,small,small,386,478,559,620,412,502,548,594,non-free,free,free,free,rural,rural,rural,rural,master,master,master,master,level1,level1,level1,level2,13,11,14,10,cauc,cauc,cauc,cauc,23,23,23,23,55,55,55,55,f10f4c
female,asian,1980 Q2,regular,regular,regular+aide,regular+aide,431,590,618,629,494,562,599,599,free,free,free,free,rural,rural,rural,rural,bachelor,bachelor,master,master,level1,level1,probation,level1,8,8,13,7,cauc,cauc,cauc,cauc,36,36,36,36,72,72,72,72,561e8d
male,cauc,1980 Q1,small,small,small,small,487,571,591,654,602,653,607,663,non-free,non-free,non-free,non-free,urban,urban,urban,urban,bachelor,bachelor,bachelor,bachelor,level1,level1,level1,level1,14,20,22,8,cauc,cauc,cauc,cauc,6,6,6,6,9,9,9,9,f52210
female,cauc,1980 Q2,regular+aide,regular+aide,regular+aide,regular+aide,450,629,614,641,520,553,587,626,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,specialist,bachelor,bachelor,level1,level1,level1,level1,11,18,33,7,cauc,cauc,cauc,cauc,39,39,39,39,75,75,75,75,53c61a
male,afam,1980 Q1,small,small,small,small,424,507,591,620,559,572,543,599,free,free,free,free,inner-city,inner-city,inner-city,inner-city,bachelor,master,bachelor,bachelor,probation,level1,notladder,level1,9,9,2,8,afam,afam,afam,afam,11,11,11,11,22,22,22,22,fa4529
male,afam,1980 Q3,regular+aide,regular,regular,regular,428,507,599,602,439,495,577,573,free,free,free,free,inner-city,inner-city,inner-city,inner-city,master,master,master,bachelor,level1,level1,probation,probation,22,32,0,0,cauc,afam,afam,afam,11,11,11,11,33,33,33,33,5bdeeb
female,cauc,1979 Q4,regular+aide,regular,regular,regular,472,590,611,633,536,557,599,639,free,free,free,free,rural,rural,rural,rural,master,bachelor,bachelor,bachelor,level1,level1,probation,notladder,7,21,0,23,cauc,cauc,cauc,cauc,30,30,30,30,63,63,63,63,af5bfc
male,cauc,1980 Q3,regular,regular+aide,regular+aide,regular+aide,480,590,627,647,500,567,590,599,non-free,non-free,non-free,non-free,suburban,suburban,suburban,suburban,bachelor,master,master,bachelor,pending,level1,level1,level1,3,6,9,8,cauc,cauc,cauc,cauc,25,25,25,25,58,58,58,58,695594
male,cauc,1980 Q1,regular,regular,regular,regular,492,521,643,675,489,538,626,601,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,bachelor,bachelor,bachelor,level2,level1,level1,level1,11,16,25,37,cauc,cauc,cauc,cauc,8,8,8,8,11,11,11,11,26572c
male,cauc,1980 Q1,small,small,small,small,440,490,575,618,478,553,607,624,free,free,free,free,rural,rural,rural,rural,bachelor,bachelor,bachelor,bachelor,level1,level1,level1,probation,5,10,25,2,cauc,cauc,cauc,cauc,33,33,33,33,67,67,67,67,d133f1
male,afam,1980 Q1,regular,regular,regular,regular,413,462,582,618,444,490,587,594,free,free,free,free,rural,rural,rural,rural,bachelor,bachelor,bachelor,master,apprentice,probation,level1,level1,3,3,15,9,afam,cauc,cauc,cauc,24,24,24,24,56,56,56,56,ae33a4
female,cauc,1980 Q3,regular,regular,regular+aide,regular+aide,470,651,669,647,506,592,659,684,free,non-free,free,non-free,rural,rural,rural,rural,master,bachelor,master,bachelor,level1,level1,level1,level1,12,8,8,11,cauc,cauc,cauc,cauc,36,36,36,36,72,72,72,72,f899b4
male,afam,1980 Q4,regular,regular+aide,regular,small,460,503,550,614,547,512,593,626,free,non-free,non-free,non-free,inner-city,inner-city,inner-city,inner-city,bachelor,bachelor,bachelor,bachelor,level1,apprentice,level1,level2,12,3,4,15,afam,cauc,afam,afam,11,11,11,11,27,27,27,27,b0670f
female,cauc,1979 Q4,small,small,small,small,439,558,591,644,602,538,596,624,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,bachelor,bachelor,bachelor,level1,notladder,level1,level1,12,6,10,14,cauc,cauc,cauc,cauc,21,21,21,21,50,50,50,50,52d70b
male,cauc,1979 Q4,small,small,small,small,500,524,622,670,547,545,615,678,free,free,free,free,rural,rural,rural,rural,master,bachelor,bachelor,bachelor,level1,level1,probation,level1,9,5,0,15,cauc,cauc,cauc,cauc,9,9,9,9,12,12,12,12,d55da9
male,afam,1979 Q2,regular,regular+aide,regular+aide,regular+aide,395,514,557,604,489,535,556,618,free,free,free,free,rural,rural,rural,rural,bachelor,master,bachelor,master,probation,level1,level1,level1,0,9,8,5,cauc,cauc,cauc,cauc,5,5,5,5,7,7,7,7,d16e62
male,afam,1980 Q3,regular+aide,regular+aide,regular,regular+aide,424,474,526,578,478,479,559,620,free,free,free,free,inner-city,inner-city,inner-city,inner-city,bachelor,bachelor,bachelor,master,level1,level1,level1,probation,16,27,7,12,afam,afam,afam,cauc,11,11,11,11,22,22,22,22,fe0538
male,cauc,1980 Q2,small,small,small,small,463,544,618,626,513,592,648,631,non-free,free,non-free,non-free,rural,rural,rural,rural,master,master,bachelor,bachelor,level1,level1,level1,level1,4,8,20,20,cauc,cauc,cauc,cauc,30,30,30,30,63,63,63,63,4b1fa9
male,cauc,1979 Q3,regular+aide,regular,regular,regular,422,530,571,595,506,557,648,691,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master+,bachelor,bachelor,bachelor,level1,level1,probation,notladder,12,21,0,23,cauc,cauc,cauc,cauc,30,30,30,30,63,63,63,63,6c51d4
male,cauc,1980 Q2,regular,regular+aide,regular+aide,regular+aide,416,490,559,618,478,523,546,577,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,master,bachelor,bachelor,apprentice,level1,level1,level1,2,11,6,7,cauc,cauc,afam,cauc,24,24,24,24,57,57,57,57,ed15cf
male,cauc,1979 Q3,regular+aide,regular+aide,regular+aide,regular+aide,458,503,593,622,484,515,570,597,non-free,free,non-free,free,rural,rural,rural,rural,bachelor,master,bachelor,master,level1,level1,level1,level2,9,11,7,17,cauc,afam,cauc,cauc,21,21,21,21,49,49,49,49,fab08e
female,cauc,1980 Q1,regular,regular+aide,regular+aide,regular+aide,407,514,584,593,434,502,577,608,free,free,free,free,rural,rural,rural,rural,master,master,bachelor,master,level1,level1,level1,level2,13,11,7,17,cauc,afam,cauc,cauc,21,21,21,21,50,49,49,49,e8831b
male,cauc,1980 Q2,small,small,small,small,439,463,588,559,459,488,579,565,non-free,free,free,free,rural,rural,rural,rural,specialist,bachelor,master,bachelor,level2,probation,level1,level1,8,1,8,9,cauc,cauc,cauc,cauc,14,14,14,14,38,38,38,38,2fd620
female,cauc,1980 Q1,regular+aide,regular+aide,regular+aide,regular+aide,447,590,588,639,484,557,596,620,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,master,master,bachelor,level1,level2,level1,probation,13,12,6,16,cauc,cauc,cauc,afam,42,42,42,42,80,80,80,80,9ef336
female,afam,1980 Q3,small,regular,small,small,427,548,545,616,463,493,541,597,non-free,non-free,non-free,non-free,suburban,suburban,suburban,suburban,bachelor,bachelor,master,master,level2,probation,notladder,level1,13,2,10,10,cauc,afam,afam,afam,11,11,11,11,24,24,24,24,a9dafa
male,cauc,1980 Q1,regular+aide,regular+aide,regular+aide,regular+aide,490,524,591,608,459,532,584,648,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,bachelor,bachelor,bachelor,level1,level1,level1,level1,13,8,13,13,cauc,cauc,cauc,cauc,32,32,32,32,66,66,66,66,6fbcf6
male,cauc,1980 Q3,regular+aide,regular+aide,regular+aide,regular+aide,451,604,643,657,500,584,639,691,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,master,bachelor,master,level1,apprentice,level1,level2,5,2,22,10,cauc,cauc,cauc,cauc,15,15,15,15,39,39,39,39,f9cc8c
male,cauc,1979 Q4,regular+aide,regular,regular,regular,411,540,596,641,463,572,632,711,free,non-free,non-free,free,rural,rural,rural,rural,master,master,bachelor,specialist,level1,level1,notladder,level1,3,13,18,13,cauc,cauc,cauc,cauc,41,41,41,41,78,78,78,78,e574fd
male,cauc,1980 Q1,regular+aide,regular,regular,regular,545,629,684,693,559,627,648,774,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,bachelor,bachelor,bachelor,level1,level1,level1,level1,13,16,13,4,cauc,cauc,cauc,cauc,8,8,8,8,11,11,11,11,30677b
female,cauc,1979 Q4,small,small,small,small,478,505,659,654,506,532,603,645,non-free,free,non-free,non-free,rural,rural,rural,rural,specialist,bachelor,master,bachelor,level2,probation,level1,level1,8,1,8,9,cauc,cauc,cauc,cauc,14,14,14,14,38,38,38,38,cdbd24
female,cauc,1979 Q4,small,small,small,small,483,590,732,675,559,612,632,634,non-free,non-free,non-free,non-free,rural,rural,rural,rural,bachelor,bachelor,master,master,level1,level1,notladder,level1,21,21,39,6,cauc,cauc,cauc,afam,24,24,24,24,56,56,56,56,fc4038
female,cauc,1980 Q1,regular,small,small,small,413,564,602,647,468,512,582,626,non-free,non-free,non-free,non-free,rural,rural,rural,rural,master,bachelor,bachelor,bachelor,level1,level1,level1,level1,11,14,5,22,cauc,cauc,cauc,cauc,39,39,39,39,75,75,75,75,cb61e9
